invoice_id,customer_id,service_id,billing_period_start,billing_period_end,pricing_tier,currency,subtotal_amount,discount_amount,tax_amount,total_amount,payment_method
INV00001550,CUST00634,SRV001325,2024-07-23,2024-08-21,Premium,MYR,440.19,40.18,24.0,424.01,E Wallet
INV00001551,CUST01070,SRV001275,2019-12-31,2020-01-29,Standard,MYR,137.29,21.41,6.95,122.83,E Wallet
INV00001552,CUST00471,SRV000252,2019-05-26,2019-06-24,Enterprise,MYR,1299.63,11.73,77.27,1365.17,FPX
INV00001553,CUST00220,SRV001160,2024-03-17,2024-04-15,Enterprise,MYR,270.33,4.6,15.94,281.67,Direct Debit
INV00001554,CUST00267,SRV001310,2025-07-09,2025-08-07,Basic,MYR,57.97,15.9,2.52,44.59,Direct Debit
INV00001555,CUST00891,SRV000376,2023-03-03,2023-04-01,Basic,MYR,39.1,17.36,1.3,23.04,Direct Debit
INV00001556,CUST00091,SRV001386,2022-07-28,2022-08-26,Enterprise,MYR,288.89,31.97,15.42,272.34,FPX
INV00001557,CUST01085,SRV001252,2019-07-04,2019-08-02,Premium,MYR,435.1,1.34,26.03,459.79,Direct Debit
INV00001558,CUST00688,SRV001049,2023-01-13,2023-02-11,Basic,MYR,45.77,35.91,0.59,10.45,E Wallet
INV00001559,CUST00168,SRV000757,2019-03-30,2019-04-28,Premium,MYR,427.65,16.03,24.7,436.32,FPX
INV00001560,CUST00589,SRV001298,2025-04-12,2025-05-11,Enterprise,MYR,1195.19,22.45,70.36,1243.1,FPX
INV00001561,CUST00022,SRV001158,2025-03-25,2025-04-23,Enterprise,MYR,236.44,36.68,11.99,211.75,Bank Transfer
INV00001562,CUST01109,SRV000332,2021-03-04,2021-04-02,Premium,MYR,1150.58,42.41,66.49,1174.66,Direct Debit
INV00001563,CUST00149,SRV000437,2020-01-02,2020-01-31,Premium,MYR,2493.16,16.33,148.61,2625.44,Credit Card
INV00001564,CUST00600,SRV001055,2020-08-10,2020-09-08,Premium,MYR,454.48,26.4,25.68,453.76,FPX
INV00001565,CUST00485,SRV000127,2020-09-14,2020-10-13,Enterprise,MYR,489.62,32.04,27.45,485.03,Direct Debit
INV00001566,CUST00314,SRV000883,2019-10-05,2019-11-03,Basic,MYR,57.53,38.15,1.16,20.54,Credit Card
INV00001567,CUST00169,SRV000477,2020-09-25,2020-10-24,Basic,MYR,54.19,5.35,2.93,51.77,Credit Card
INV00001568,CUST01074,SRV001086,2023-10-28,2023-11-26,Basic,MYR,49.87,20.2,1.78,31.45,Bank Transfer
INV00001569,CUST00559,SRV000900,2022-01-09,2022-02-07,Enterprise,MYR,685.07,5.38,40.78,720.47,FPX
INV00001570,CUST00386,SRV001234,2019-02-22,2019-03-23,Basic,MYR,52.59,42.82,0.59,10.36,E Wallet
INV00001571,CUST00495,SRV000581,2021-05-29,2021-06-27,Enterprise,MYR,677.57,35.69,38.51,680.39,FPX
INV00001572,CUST00988,SRV001153,2022-07-26,2022-08-24,Premium,MYR,803.41,8.55,47.69,842.55,Direct Debit
INV00001573,CUST00559,SRV000900,2020-12-15,2021-01-13,Premium,MYR,1340.11,36.19,78.24,1382.16,FPX
INV00001574,CUST01181,SRV001492,2020-04-09,2020-05-08,Standard,MYR,223.74,32.03,11.5,203.21,E Wallet
INV00001575,CUST00833,SRV000391,2021-10-30,2021-11-28,Premium,MYR,1242.09,27.97,72.85,1286.97,FPX
INV00001576,CUST01155,SRV000996,2022-11-06,2022-12-05,Premium,MYR,135.67,10.2,7.53,133.0,Direct Debit
INV00001577,CUST00132,SRV000371,2023-05-01,2023-05-30,Premium,MYR,394.58,11.06,23.01,406.53,Bank Transfer
INV00001578,CUST00943,SRV001293,2020-12-30,2021-01-28,Premium,MYR,575.06,40.35,32.08,566.79,FPX
INV00001579,CUST00887,SRV000561,2022-03-30,2022-04-28,Enterprise,MYR,405.03,28.22,22.61,399.42,FPX
INV00001580,CUST00664,SRV001345,2025-05-08,2025-06-06,Premium,MYR,1055.11,10.57,62.67,1107.21,E Wallet
INV00001581,CUST01017,SRV001010,2025-08-17,2025-09-15,Premium,MYR,703.89,39.03,39.89,704.75,Direct Debit
INV00001582,CUST00935,SRV000455,2024-09-08,2024-10-07,Enterprise,MYR,175.87,48.01,7.67,135.53,Bank Transfer
INV00001583,CUST00663,SRV000935,2024-08-07,2024-09-05,Premium,MYR,2711.62,37.52,160.45,2834.55,E Wallet
INV00001584,CUST00321,SRV001448,2019-07-23,2019-08-21,Basic,MYR,226.15,5.07,13.26,234.34,FPX
INV00001585,CUST01079,SRV000542,2020-12-05,2021-01-03,Premium,MYR,336.42,27.59,18.53,327.36,Bank Transfer
INV00001586,CUST00851,SRV000976,2025-09-28,2025-10-27,Basic,MYR,43.68,10.81,1.97,34.84,FPX
INV00001587,CUST00901,SRV001305,2020-04-04,2020-05-03,Basic,MYR,58.49,40.1,1.1,19.49,Credit Card
INV00001588,CUST00429,SRV000294,2023-10-13,2023-11-11,Enterprise,MYR,546.25,24.52,31.3,553.03,Credit Card
INV00001589,CUST00815,SRV000848,2018-09-21,2018-10-20,Standard,MYR,134.18,48.47,5.14,90.85,Bank Transfer
INV00001590,CUST00111,SRV001306,2025-03-25,2025-04-23,Standard,MYR,217.24,2.58,12.88,227.54,Bank Transfer
INV00001591,CUST01127,SRV001218,2025-04-05,2025-05-04,Standard,MYR,125.2,10.77,6.87,121.3,Direct Debit
INV00001592,CUST00322,SRV000759,2021-05-11,2021-06-09,Enterprise,MYR,397.83,43.33,21.27,375.77,Credit Card
INV00001593,CUST00099,SRV001115,2021-02-09,2021-03-10,Enterprise,MYR,210.94,26.33,11.08,195.69,E Wallet
INV00001594,CUST01181,SRV000694,2019-04-23,2019-05-22,Standard,MYR,160.23,24.98,8.12,143.37,E Wallet
INV00001595,CUST00577,SRV000043,2024-07-27,2024-08-25,Basic,MYR,39.12,7.48,1.9,33.54,Credit Card
INV00001596,CUST00552,SRV000288,2019-11-19,2019-12-18,Standard,MYR,137.46,19.79,7.06,124.73,Credit Card
INV00001597,CUST00793,SRV000447,2025-11-06,2025-12-05,Enterprise,MYR,739.5,37.26,42.13,744.37,Direct Debit
INV00001598,CUST00406,SRV000250,2020-01-02,2020-01-31,Standard,MYR,230.38,28.31,12.12,214.19,FPX
INV00001599,CUST01087,SRV000551,2024-08-26,2024-09-24,Standard,MYR,102.08,19.1,4.98,87.96,Credit Card
INV00001600,CUST00988,SRV000949,2021-11-15,2021-12-14,Enterprise,MYR,698.01,1.98,41.76,737.79,Direct Debit
INV00001601,CUST01167,SRV000226,2024-02-24,2024-03-24,Enterprise,MYR,201.58,39.57,9.72,171.73,Bank Transfer
INV00001602,CUST00320,SRV000872,2024-08-31,2024-09-29,Premium,MYR,926.24,37.18,53.34,942.4,Bank Transfer
INV00001603,CUST00732,SRV000744,2018-07-24,2018-08-22,Enterprise,MYR,1143.23,6.76,68.19,1204.66,Direct Debit
INV00001604,CUST00667,SRV001209,2022-04-23,2022-05-22,Enterprise,MYR,229.0,22.3,12.4,219.1,FPX
INV00001605,CUST00782,SRV000223,2020-10-03,2020-11-01,Enterprise,MYR,162.84,39.14,7.42,131.12,Credit Card
INV00001606,CUST00388,SRV000670,2024-10-05,2024-11-03,Basic,MYR,56.08,39.33,1.0,17.75,Credit Card
INV00001607,CUST00772,SRV001219,2020-12-25,2021-01-23,Standard,MYR,108.81,48.6,3.61,63.82,Credit Card
INV00001608,CUST00637,SRV001447,2021-10-30,2021-11-28,Premium,MYR,1371.36,4.18,82.03,1449.21,FPX
INV00001609,CUST01047,SRV001062,2020-06-14,2020-07-13,Premium,MYR,2789.84,41.69,164.89,2913.04,FPX
INV00001610,CUST00711,SRV000540,2022-10-16,2022-11-14,Premium,MYR,630.74,23.33,36.44,643.85,E Wallet
INV00001611,CUST01124,SRV000708,2022-02-14,2022-03-15,Basic,MYR,55.74,16.43,2.36,41.67,Bank Transfer
INV00001612,CUST00686,SRV000350,2020-09-26,2020-10-25,Premium,MYR,2920.98,32.54,173.31,3061.75,Direct Debit
INV00001613,CUST00987,SRV000284,2024-02-29,2024-03-29,Premium,MYR,309.32,18.74,17.43,308.01,FPX
INV00001614,CUST00809,SRV000466,2018-05-26,2018-06-24,Enterprise,MYR,1018.16,14.37,60.23,1064.02,FPX
INV00001615,CUST00853,SRV000907,2021-11-30,2021-12-29,Standard,MYR,171.19,48.08,7.39,130.5,Bank Transfer
INV00001616,CUST00260,SRV000315,2022-03-08,2022-04-06,Premium,MYR,160.81,4.5,9.38,165.69,Direct Debit
INV00001617,CUST01016,SRV000423,2025-01-05,2025-02-03,Premium,MYR,159.33,5.29,9.24,163.28,Direct Debit
INV00001618,CUST00921,SRV001074,2019-09-11,2019-10-10,Enterprise,MYR,1563.28,36.6,91.6,1618.28,FPX
INV00001619,CUST01059,SRV000947,2024-06-27,2024-07-26,Enterprise,MYR,873.48,8.36,51.91,917.03,FPX
INV00001620,CUST00652,SRV001046,2024-11-07,2024-12-06,Enterprise,MYR,921.03,24.95,53.76,949.84,FPX
INV00001621,CUST01000,SRV000400,2024-01-17,2024-02-15,Premium,MYR,178.53,41.7,8.21,145.04,Direct Debit
INV00001622,CUST00694,SRV000613,2025-04-20,2025-05-19,Basic,MYR,159.94,28.93,7.86,138.87,E Wallet
INV00001623,CUST00009,SRV000792,2021-09-05,2021-10-04,Premium,MYR,446.79,37.88,24.53,433.44,Bank Transfer
INV00001624,CUST00368,SRV000895,2024-07-30,2024-08-28,Enterprise,MYR,241.14,7.83,14.0,247.31,FPX
INV00001625,CUST00322,SRV001453,2021-06-17,2021-07-16,Premium,MYR,478.19,15.59,27.76,490.36,Credit Card
INV00001626,CUST00405,SRV001250,2025-10-23,2025-11-21,Basic,MYR,199.28,35.74,9.81,173.35,Credit Card
INV00001627,CUST00471,SRV000252,2019-07-25,2019-08-23,Enterprise,MYR,1268.26,29.77,74.31,1312.8,FPX
INV00001628,CUST00769,SRV000527,2025-01-29,2025-02-27,Premium,MYR,393.16,45.46,20.86,368.56,Direct Debit
INV00001629,CUST00693,SRV000705,2023-08-27,2023-09-25,Enterprise,MYR,616.03,5.9,36.61,646.74,FPX
INV00001630,CUST00897,SRV001409,2022-12-13,2023-01-11,Enterprise,MYR,222.32,9.88,12.75,225.19,Bank Transfer
INV00001631,CUST00298,SRV000343,2025-03-15,2025-04-13,Basic,MYR,118.07,8.73,6.56,115.9,E Wallet
INV00001632,CUST01080,SRV000951,2022-11-24,2022-12-23,Premium,MYR,244.91,39.15,12.35,218.11,FPX
INV00001633,CUST00671,SRV000356,2025-01-04,2025-02-02,Premium,MYR,150.31,16.02,8.06,142.35,Bank Transfer
INV00001634,CUST00639,SRV001095,2021-11-02,2021-12-01,Basic,MYR,44.79,24.98,1.19,21.0,Credit Card
INV00001635,CUST00850,SRV000625,2022-10-09,2022-11-07,Premium,MYR,492.31,34.43,27.47,485.35,Direct Debit
INV00001636,CUST00566,SRV000702,2019-11-27,2019-12-26,Enterprise,MYR,570.97,9.46,33.69,595.2,Bank Transfer
INV00001637,CUST01105,SRV001495,2018-10-09,2018-11-07,Standard,MYR,162.13,5.01,9.43,166.55,Credit Card
INV00001638,CUST00740,SRV000615,2024-03-09,2024-04-07,Enterprise,MYR,740.43,37.84,42.16,744.75,FPX
INV00001639,CUST00964,SRV001154,2018-12-26,2019-01-24,Enterprise,MYR,2747.8,10.06,164.26,2902.0,FPX
INV00001640,CUST00279,SRV001133,2019-11-15,2019-12-14,Basic,MYR,197.19,12.44,11.08,195.83,E Wallet
INV00001641,CUST00489,SRV000682,2020-01-03,2020-02-01,Premium,MYR,483.87,19.38,27.87,492.36,E Wallet
INV00001642,CUST00600,SRV001055,2020-05-12,2020-06-10,Standard,MYR,409.68,26.19,23.01,406.5,FPX
INV00001643,CUST00323,SRV000851,2023-11-28,2023-12-27,Enterprise,MYR,586.05,15.16,34.25,605.14,Credit Card
INV00001644,CUST00374,SRV001300,2021-03-06,2021-04-04,Premium,MYR,782.58,48.89,44.02,777.71,Bank Transfer
INV00001645,CUST00901,SRV001434,2021-10-07,2021-11-05,Basic,MYR,49.94,5.65,2.66,46.95,Credit Card
INV00001646,CUST00169,SRV000477,2022-04-18,2022-05-17,Basic,MYR,48.33,19.84,1.71,30.2,Credit Card
INV00001647,CUST00355,SRV001253,2023-08-08,2023-09-06,Enterprise,MYR,1073.59,24.09,62.97,1112.47,Bank Transfer
INV00001648,CUST00573,SRV000017,2022-05-31,2022-06-29,Basic,MYR,57.28,43.83,0.81,14.26,Credit Card
INV00001649,CUST00570,SRV000236,2024-09-21,2024-10-20,Standard,MYR,218.95,26.42,11.55,204.08,Bank Transfer
INV00001650,CUST00972,SRV001304,2025-08-23,2025-09-21,Basic,MYR,197.47,17.68,10.79,190.58,FPX
INV00001651,CUST00336,SRV001249,2025-05-24,2025-06-22,Basic,MYR,221.93,5.66,12.98,229.25,Direct Debit
INV00001652,CUST00154,SRV001117,2023-02-12,2023-03-13,Basic,MYR,56.51,45.97,0.63,11.17,Bank Transfer
INV00001653,CUST00157,SRV000692,2020-11-13,2020-12-12,Standard,MYR,205.35,44.92,9.63,170.06,Direct Debit
INV00001654,CUST00302,SRV000919,2023-03-28,2023-04-26,Premium,MYR,131.72,44.35,5.24,92.61,E Wallet
INV00001655,CUST00197,SRV001241,2024-01-02,2024-01-31,Basic,MYR,132.62,40.12,5.55,98.05,E Wallet
INV00001656,CUST00895,SRV000132,2019-01-18,2019-02-16,Premium,MYR,280.76,32.22,14.91,263.45,Credit Card
INV00001657,CUST01080,SRV000543,2021-08-04,2021-09-02,Basic,MYR,43.42,1.77,2.5,44.15,FPX
INV00001658,CUST00586,SRV000941,2023-02-16,2023-03-17,Standard,MYR,135.92,0.71,8.11,143.32,Bank Transfer
INV00001659,CUST00839,SRV000769,2024-02-06,2024-03-06,Standard,MYR,145.98,7.3,8.32,147.0,E Wallet
INV00001660,CUST00658,SRV001318,2019-06-18,2019-07-17,Basic,MYR,175.61,41.71,8.03,141.93,FPX
INV00001661,CUST00935,SRV001078,2024-11-18,2024-12-17,Enterprise,MYR,711.28,46.71,39.87,704.44,Bank Transfer
INV00001662,CUST00650,SRV000807,2019-04-14,2019-05-13,Basic,MYR,47.34,11.32,2.16,38.18,Direct Debit
INV00001663,CUST00192,SRV001314,2023-06-11,2023-07-10,Basic,MYR,201.38,3.96,11.85,209.27,Credit Card
INV00001664,CUST00886,SRV000126,2024-03-02,2024-03-31,Basic,MYR,45.79,42.98,0.17,2.98,Credit Card
INV00001665,CUST00695,SRV001031,2021-11-05,2021-12-04,Basic,MYR,137.29,13.31,7.44,131.42,E Wallet
INV00001666,CUST00332,SRV000381,2025-01-21,2025-02-19,Enterprise,MYR,374.24,11.04,21.79,384.99,Bank Transfer
INV00001667,CUST01189,SRV000771,2024-08-05,2024-09-03,Enterprise,MYR,624.85,44.43,34.83,615.25,Credit Card
INV00001668,CUST00711,SRV000577,2021-09-12,2021-10-11,Standard,MYR,433.49,36.39,23.83,420.93,E Wallet
INV00001669,CUST00635,SRV000130,2022-10-23,2022-11-21,Basic,MYR,48.94,35.43,0.81,14.32,Bank Transfer
INV00001670,CUST00168,SRV000276,2020-04-06,2020-05-05,Enterprise,MYR,740.38,43.6,41.81,738.59,FPX
INV00001671,CUST00150,SRV000729,2020-02-09,2020-03-09,Enterprise,MYR,1053.63,12.98,62.44,1103.09,Bank Transfer
INV00001672,CUST01176,SRV001143,2025-05-23,2025-06-21,Enterprise,MYR,467.57,16.8,27.05,477.82,E Wallet
INV00001673,CUST01073,SRV001041,2019-11-07,2019-12-06,Premium,MYR,420.45,8.1,24.74,437.09,Direct Debit
INV00001674,CUST00105,SRV000626,2021-07-01,2021-07-30,Enterprise,MYR,1386.24,27.79,81.51,1439.96,FPX
INV00001675,CUST00986,SRV001208,2024-08-28,2024-09-26,Basic,MYR,42.57,46.29,-0.22,-3.94,E Wallet
INV00001676,CUST00962,SRV000590,2019-12-21,2020-01-19,Enterprise,MYR,1099.51,1.32,65.89,1164.08,E Wallet
INV00001677,CUST01111,SRV001334,2019-08-23,2019-09-21,Basic,MYR,42.03,1.07,2.46,43.42,Bank Transfer
INV00001678,CUST01015,SRV000231,2025-05-02,2025-05-31,Enterprise,MYR,226.99,38.05,11.34,200.28,E Wallet
INV00001679,CUST00067,SRV000970,2021-10-24,2021-11-22,Enterprise,MYR,2500.52,18.59,148.92,2630.85,Bank Transfer
INV00001680,CUST00791,SRV001159,2020-09-14,2020-10-13,Premium,MYR,1137.69,22.01,66.94,1182.62,E Wallet
INV00001681,CUST00511,SRV001270,2023-01-23,2023-02-21,Premium,MYR,175.12,6.4,10.12,178.84,Bank Transfer
INV00001682,CUST00314,SRV000883,2020-02-02,2020-03-02,Basic,MYR,42.53,39.25,0.2,3.48,Credit Card
INV00001683,CUST00734,SRV000486,2020-09-24,2020-10-23,Premium,MYR,420.48,46.32,22.45,396.61,FPX
INV00001684,CUST01069,SRV001498,2024-04-06,2024-05-05,Basic,MYR,181.38,31.44,9.0,158.94,Credit Card
INV00001685,CUST00003,SRV000262,2025-07-19,2025-08-17,Standard,MYR,218.53,47.12,10.28,181.69,Direct Debit
INV00001686,CUST00772,SRV001219,2020-10-26,2020-11-24,Basic,MYR,124.99,18.46,6.39,112.92,Credit Card
INV00001687,CUST00050,SRV001420,2020-05-12,2020-06-10,Enterprise,MYR,1295.47,24.37,76.27,1347.37,FPX
INV00001688,CUST00793,SRV000447,2025-03-13,2025-04-11,Premium,MYR,2542.85,7.91,152.1,2687.04,Direct Debit
INV00001689,CUST00136,SRV000742,2023-02-13,2023-03-14,Premium,MYR,169.34,6.15,9.79,172.98,Credit Card
INV00001690,CUST00742,SRV000195,2025-03-20,2025-04-18,Premium,MYR,190.63,17.55,10.38,183.46,Direct Debit
INV00001691,CUST00804,SRV001005,2020-08-25,2020-09-23,Premium,MYR,674.29,9.81,39.87,704.35,Credit Card
INV00001692,CUST01145,SRV000291,2025-05-03,2025-06-01,Premium,MYR,361.63,4.33,21.44,378.74,Direct Debit
INV00001693,CUST00738,SRV000879,2021-11-15,2021-12-14,Standard,MYR,168.34,27.66,8.44,149.12,E Wallet
INV00001694,CUST01083,SRV001122,2020-03-15,2020-04-13,Premium,MYR,1644.02,3.42,98.44,1739.04,Credit Card
INV00001695,CUST00133,SRV000663,2024-08-27,2024-09-25,Premium,MYR,376.55,34.82,20.5,362.23,E Wallet
INV00001696,CUST00032,SRV001052,2019-12-06,2020-01-04,Premium,MYR,2782.47,45.7,164.21,2900.98,E Wallet
INV00001697,CUST00702,SRV000571,2023-04-09,2023-05-08,Premium,MYR,365.02,7.95,21.42,378.49,FPX
INV00001698,CUST00825,SRV000992,2020-02-27,2020-03-27,Enterprise,MYR,660.93,9.96,39.06,690.03,FPX
INV00001699,CUST00017,SRV000414,2018-09-02,2018-10-01,Premium,MYR,138.89,7.71,7.87,139.05,FPX
INV00001700,CUST00047,SRV001320,2020-08-16,2020-09-14,Basic,MYR,51.33,46.67,0.28,4.94,E Wallet
INV00001701,CUST00134,SRV000862,2020-01-07,2020-02-05,Enterprise,MYR,925.86,7.66,55.09,973.29,Bank Transfer
INV00001702,CUST00089,SRV001423,2025-05-07,2025-06-05,Premium,MYR,232.21,15.72,12.99,229.48,Credit Card
INV00001703,CUST00150,SRV000814,2020-08-02,2020-08-31,Basic,MYR,47.79,6.84,2.46,43.41,Bank Transfer
INV00001704,CUST00050,SRV001420,2021-05-07,2021-06-05,Enterprise,MYR,1319.72,37.43,76.94,1359.23,FPX
INV00001705,CUST00722,SRV000725,2019-01-19,2019-02-17,Enterprise,MYR,1438.75,29.64,84.55,1493.66,FPX
INV00001706,CUST00600,SRV001401,2021-05-27,2021-06-25,Standard,MYR,498.73,27.33,28.28,499.68,FPX
INV00001707,CUST00746,SRV000811,2022-12-16,2023-01-14,Enterprise,MYR,517.49,13.76,30.22,533.95,Bank Transfer
INV00001708,CUST00804,SRV000162,2021-03-12,2021-04-10,Enterprise,MYR,1268.09,11.83,75.38,1331.64,Credit Card
INV00001709,CUST00416,SRV000204,2025-03-04,2025-04-02,Basic,MYR,57.1,4.36,3.16,55.9,Credit Card
INV00001710,CUST00542,SRV000782,2022-02-08,2022-03-09,Enterprise,MYR,352.91,1.42,21.09,372.58,Direct Debit
INV00001711,CUST00478,SRV000793,2025-02-21,2025-03-22,Premium,MYR,214.6,2.06,12.75,225.29,Direct Debit
INV00001712,CUST00314,SRV001468,2020-06-09,2020-07-08,Basic,MYR,217.63,37.51,10.81,190.93,Credit Card
INV00001713,CUST01100,SRV000838,2021-11-18,2021-12-17,Premium,MYR,500.16,18.47,28.9,510.59,Bank Transfer
INV00001714,CUST00551,SRV000251,2023-09-13,2023-10-12,Premium,MYR,233.04,7.23,13.55,239.36,E Wallet
INV00001715,CUST00585,SRV001350,2022-10-02,2022-10-31,Enterprise,MYR,1264.9,19.95,74.7,1319.65,FPX
INV00001716,CUST00123,SRV000409,2022-12-21,2023-01-19,Premium,MYR,1287.48,36.73,75.05,1325.8,Bank Transfer
INV00001717,CUST00047,SRV000493,2020-07-27,2020-08-25,Enterprise,MYR,201.05,33.51,10.05,177.59,E Wallet
INV00001718,CUST00721,SRV001047,2025-05-30,2025-06-28,Standard,MYR,127.6,15.4,6.73,118.93,Bank Transfer
INV00001719,CUST00198,SRV000408,2021-01-29,2021-02-27,Standard,MYR,184.7,14.61,10.21,180.3,Direct Debit
INV00001720,CUST01153,SRV000691,2023-04-24,2023-05-23,Premium,MYR,217.57,23.44,11.65,205.78,Bank Transfer
INV00001721,CUST00092,SRV000596,2019-07-18,2019-08-16,Enterprise,MYR,734.15,41.09,41.58,734.64,E Wallet
INV00001722,CUST00444,SRV000710,2024-07-07,2024-08-05,Standard,MYR,138.84,12.22,7.6,134.22,FPX
INV00001723,CUST00944,SRV000359,2023-12-30,2024-01-28,Premium,MYR,708.59,47.58,39.66,700.67,E Wallet
INV00001724,CUST00062,SRV000497,2024-02-29,2024-03-29,Enterprise,MYR,277.95,16.63,15.68,277.0,FPX
INV00001725,CUST00941,SRV000724,2025-04-05,2025-05-04,Premium,MYR,261.55,2.79,15.53,274.29,Direct Debit
INV00001726,CUST01193,SRV000120,2022-10-15,2022-11-13,Enterprise,MYR,230.2,35.95,11.65,205.9,Direct Debit
INV00001727,CUST00542,SRV000782,2021-03-15,2021-04-13,Enterprise,MYR,179.0,19.33,9.58,169.25,Direct Debit
INV00001728,CUST01011,SRV001313,2024-02-24,2024-03-24,Standard,MYR,99.58,46.82,3.17,55.93,FPX
INV00001729,CUST01045,SRV001458,2024-04-23,2024-05-22,Basic,MYR,47.53,47.43,0.01,0.11,Direct Debit
INV00001730,CUST00134,SRV000862,2019-08-10,2019-09-08,Enterprise,MYR,684.19,42.98,38.47,679.68,Bank Transfer
INV00001731,CUST01110,SRV000429,2019-10-08,2019-11-06,Premium,MYR,405.3,12.73,23.55,416.12,FPX
INV00001732,CUST00774,SRV000556,2019-07-25,2019-08-23,Basic,MYR,51.97,12.98,2.34,41.33,E Wallet
INV00001733,CUST01015,SRV000370,2025-07-11,2025-08-09,Basic,MYR,39.28,37.63,0.1,1.75,E Wallet
INV00001734,CUST00467,SRV000533,2018-12-08,2019-01-06,Enterprise,MYR,876.5,25.74,51.05,901.81,Bank Transfer
INV00001735,CUST00434,SRV000431,2023-02-17,2023-03-18,Standard,MYR,130.5,0.27,7.81,138.04,Direct Debit
INV00001736,CUST00296,SRV000138,2021-11-11,2021-12-10,Basic,MYR,189.31,25.68,9.82,173.45,Bank Transfer
INV00001737,CUST00882,SRV000217,2020-03-10,2020-04-08,Standard,MYR,192.74,27.57,9.91,175.08,Credit Card
INV00001738,CUST00631,SRV001214,2024-12-17,2025-01-15,Basic,MYR,53.22,29.09,1.45,25.58,Direct Debit
INV00001739,CUST01011,SRV001313,2022-10-02,2022-10-31,Standard,MYR,101.44,4.75,5.8,102.49,FPX
INV00001740,CUST00631,SRV001214,2025-12-12,2026-01-10,Basic,MYR,55.14,27.95,1.63,28.82,Direct Debit
INV00001741,CUST00882,SRV000217,2020-10-06,2020-11-04,Premium,MYR,234.03,6.43,13.66,241.26,Credit Card
INV00001742,CUST00673,SRV000847,2019-02-27,2019-03-28,Basic,MYR,39.05,42.38,-0.2,-3.53,FPX
INV00001743,CUST00707,SRV000152,2024-06-11,2024-07-10,Premium,MYR,210.96,37.22,10.42,184.16,Direct Debit
INV00001744,CUST00496,SRV000211,2025-01-30,2025-02-28,Basic,MYR,39.64,26.0,0.82,14.46,E Wallet
INV00001745,CUST00269,SRV001460,2025-06-29,2025-07-28,Standard,MYR,218.98,6.31,12.76,225.43,Bank Transfer
INV00001746,CUST00473,SRV000269,2025-02-07,2025-03-08,Standard,MYR,233.52,34.31,11.95,211.16,Credit Card
INV00001747,CUST00485,SRV001259,2019-05-01,2019-05-30,Basic,MYR,114.31,45.35,4.14,73.1,Direct Debit
INV00001748,CUST00128,SRV000827,2025-06-16,2025-07-15,Enterprise,MYR,665.86,4.02,39.71,701.55,Direct Debit
INV00001749,CUST00451,SRV001002,2021-10-24,2021-11-22,Premium,MYR,1015.57,42.29,58.4,1031.68,Credit Card
INV00001750,CUST00723,SRV000944,2019-04-27,2019-05-26,Basic,MYR,50.39,5.79,2.68,47.28,FPX
INV00001751,CUST01105,SRV000668,2019-01-05,2019-02-03,Enterprise,MYR,589.64,21.34,34.1,602.4,Credit Card
INV00001752,CUST00877,SRV000374,2022-04-10,2022-05-09,Enterprise,MYR,550.95,47.62,30.2,533.53,E Wallet
INV00001753,CUST00813,SRV000867,2025-12-10,2026-01-08,Enterprise,MYR,190.7,43.07,8.86,156.49,Credit Card
INV00001754,CUST00003,SRV000262,2024-09-22,2024-10-21,Standard,MYR,219.14,21.19,11.88,209.83,Direct Debit
INV00001755,CUST00157,SRV000692,2021-01-12,2021-02-10,Premium,MYR,194.01,5.49,11.31,199.83,Direct Debit
INV00001756,CUST00930,SRV000348,2022-09-05,2022-10-04,Basic,MYR,40.91,16.49,1.47,25.89,Direct Debit
INV00001757,CUST00688,SRV001096,2024-05-07,2024-06-05,Premium,MYR,418.72,26.75,23.52,415.49,E Wallet
INV00001758,CUST01000,SRV000400,2023-03-23,2023-04-21,Premium,MYR,302.28,16.69,17.14,302.73,Direct Debit
INV00001759,CUST01072,SRV000385,2023-01-25,2023-02-23,Premium,MYR,260.9,35.68,13.51,238.73,E Wallet
INV00001760,CUST01158,SRV000638,2022-06-04,2022-07-03,Enterprise,MYR,699.61,48.06,39.09,690.64,Bank Transfer
INV00001761,CUST00160,SRV000904,2019-11-07,2019-12-06,Standard,MYR,207.09,37.25,10.19,180.03,FPX
INV00001762,CUST00206,SRV000877,2025-06-19,2025-07-18,Enterprise,MYR,610.76,26.94,35.03,618.85,Credit Card
INV00001763,CUST00570,SRV000236,2025-11-15,2025-12-14,Standard,MYR,197.71,49.03,8.92,157.6,Bank Transfer
INV00001764,CUST01016,SRV001351,2025-03-04,2025-04-02,Premium,MYR,642.79,44.71,35.88,633.96,Direct Debit
INV00001765,CUST01105,SRV000668,2019-12-31,2020-01-29,Enterprise,MYR,772.96,13.97,45.54,804.53,Credit Card
INV00001766,CUST01057,SRV000082,2025-02-22,2025-03-23,Enterprise,MYR,187.75,38.48,8.96,158.23,E Wallet
INV00001767,CUST00503,SRV000698,2019-04-09,2019-05-08,Premium,MYR,351.72,33.27,19.11,337.56,Credit Card
INV00001768,CUST00678,SRV000765,2020-10-19,2020-11-17,Basic,MYR,49.91,33.14,1.01,17.78,Direct Debit
INV00001769,CUST00543,SRV000662,2022-03-14,2022-04-12,Enterprise,MYR,2049.15,45.99,120.19,2123.35,Credit Card
INV00001770,CUST00418,SRV001413,2025-09-30,2025-10-29,Standard,MYR,318.21,39.46,16.72,295.47,Credit Card
