service_id,customer_id,service_category,service_status,region,access_technology,router_model,device_os,sla_tier,service_start_date,service_end_date,bandwidth_mbps,monthly_usage_gb,avg_latency_ms,jitter_ms,monthly_outages
SRV001168,CUST01117,Cloud Compute,Active,Central,5G,D Link DIR 842,Android,Silver,2019-09-05,,100,1177,18,6,5
SRV001169,CUST00767,Unifi Home,Provisioning,Northern,Fibre,D Link DIR 842,Android,Bronze,2024-03-10,,500,888,10,5,0
SRV001170,CUST00755,Cloud Compute,Suspended,East Coast,4G/LTE,Nokia G 2425G A,Windows,Silver,2022-05-18,2022-11-09,1000,499,20,26,5
SRV001171,CUST00310,Cloud Compute,Active,East Coast,4G/LTE,Huawei HG8145V5,macOS,Platinum,2021-06-20,,500,394,54,28,3
SRV001172,CUST01080,Cloud Storage,Active,Northern,4G/LTE,Huawei HG8145V5,Windows,Gold,2020-11-27,,1000,715,51,6,3
SRV001173,CUST01078,Cloud Compute,Suspended,Northern,5G,TP Link Archer A6,Linux,Bronze,2019-12-26,,100,1031,14,29,4
SRV001174,CUST00503,Unifi Business,Provisioning,Northern,DSL,ZTE ZXHN F670L,macOS,Platinum,2019-03-03,,100,1277,149,2,4
SRV001175,CUST00984,Cloud Compute,Active,Sabah,5G,TP Link Archer A6,Android,Silver,2023-09-24,,100,1432,10,11,4
SRV001176,CUST00022,Unifi Home,Active,Central,DSL,Nokia G 2425G A,Embedded,Gold,2025-01-10,,1000,1207,113,9,3
SRV001177,CUST00892,Unifi Home,Active,East Coast,Fibre,Nokia G 2425G A,Linux,Bronze,2021-11-04,,500,995,15,8,0
SRV001178,CUST00480,Cloud Storage,Suspended,Northern,5G,TP Link Archer A6,Embedded,Gold,2023-03-20,2024-07-01,1000,1282,14,5,6
SRV001179,CUST00882,Cloud Compute,Active,Northern,4G/LTE,ZTE ZXHN F670L,Windows,Bronze,2019-02-03,,1000,694,33,18,5
SRV001180,CUST01022,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,Windows,Platinum,2021-11-02,,100,22,40,30,5
SRV001181,CUST00008,Cloud Compute,Active,Central,5G,ZTE ZXHN F670L,macOS,Bronze,2023-10-02,,1000,435,29,3,2
SRV001182,CUST00728,IoT Connectivity,Active,Northern,Fibre,D Link DIR 842,Linux,Bronze,2019-06-03,,500,1289,8,20,2
SRV001183,CUST00191,Cloud Storage,Provisioning,Northern,5G,Huawei HG8145V5,Linux,Bronze,2020-11-16,,1000,1422,26,17,2
SRV001184,CUST01074,Cloud Storage,Suspended,Southern,4G/LTE,Nokia G 2425G A,Embedded,Silver,2023-12-24,2026-02-09,500,1027,27,8,0
SRV001185,CUST01097,Cloud Storage,Terminated,East Coast,5G,Nokia G 2425G A,Linux,Bronze,2019-02-19,,500,470,20,16,2
SRV001186,CUST00978,Managed Security,Active,Central,Fibre,D Link DIR 842,Embedded,Silver,2019-04-08,,300,1139,13,17,1
SRV001187,CUST00911,Cloud Storage,Active,Northern,Fibre,Nokia G 2425G A,Android,Platinum,2021-09-20,,1000,780,16,16,2
SRV001188,CUST01102,Mobile Postpaid,Active,Northern,5G,Nokia G 2425G A,Android,Silver,2023-03-28,,30,102,28,1,2
SRV001189,CUST00588,Cloud Storage,Provisioning,Northern,5G,Huawei HG8145V5,Linux,Silver,2023-10-13,,500,166,20,24,4
SRV001190,CUST00138,IoT Connectivity,Active,Southern,5G,Huawei HG8145V5,Windows,Silver,2021-08-07,,1000,311,14,7,4
SRV001191,CUST00480,Cloud Compute,Terminated,Northern,Fibre,D Link DIR 842,Windows,Silver,2023-04-07,,300,854,20,11,2
SRV001192,CUST01110,Unifi Business,Active,Sarawak,DSL,Huawei HG8145V5,macOS,Silver,2019-06-24,,100,1417,131,30,0
SRV001193,CUST01076,Cloud Storage,Active,Northern,4G/LTE,TP Link Archer A6,Embedded,Bronze,2020-06-12,,300,1075,32,15,6
SRV001194,CUST00871,Mobile Postpaid,Active,Central,4G/LTE,D Link DIR 842,iOS,Silver,2023-01-16,,30,131,74,13,3
SRV001195,CUST00056,IoT Connectivity,Active,Northern,4G/LTE,D Link DIR 842,macOS,Gold,2022-12-25,,100,213,63,21,2
SRV001196,CUST00569,Cloud Compute,Provisioning,East Coast,5G,Huawei HG8145V5,macOS,Bronze,2024-12-22,,100,267,10,30,3
SRV001197,CUST00474,Mobile Postpaid,Provisioning,Central,5G,D Link DIR 842,Windows,Bronze,2020-06-07,,30,108,19,13,1
SRV001198,CUST00033,Cloud Storage,Active,Southern,4G/LTE,ZTE ZXHN F670L,Embedded,Silver,2021-10-12,,100,238,49,15,2
SRV001199,CUST00417,Cloud Storage,Active,Southern,4G/LTE,TP Link Archer A6,macOS,Bronze,2022-06-07,,1000,1473,22,17,5
SRV001200,CUST01026,Cloud Compute,Active,East Coast,5G,TP Link Archer A6,iOS,Silver,2018-10-16,,500,500,22,11,4
SRV001201,CUST00978,Cloud Compute,Active,Central,Fibre,Nokia G 2425G A,Windows,Bronze,2019-05-18,,100,815,7,26,0
SRV001202,CUST00094,Cloud Storage,Active,Northern,5G,Huawei HG8145V5,Android,Silver,2023-06-26,,100,750,22,18,1
SRV001203,CUST01133,Managed Security,Provisioning,Central,Fibre,D Link DIR 842,macOS,Platinum,2024-11-03,,1000,1265,9,4,1
SRV001204,CUST01175,Cloud Compute,Active,Central,Fibre,D Link DIR 842,Android,Silver,2021-03-24,,1000,493,6,27,2
SRV001205,CUST00762,Mobile Postpaid,Active,Central,4G/LTE,Nokia G 2425G A,iOS,Platinum,2023-05-05,,30,128,48,6,1
SRV001206,CUST01098,Cloud Storage,Active,Central,4G/LTE,D Link DIR 842,Android,Gold,2020-08-18,,1000,860,79,12,4
SRV001207,CUST00729,Cloud Storage,Provisioning,Central,4G/LTE,TP Link Archer A6,Windows,Bronze,2021-07-26,,500,1408,62,29,3
SRV001208,CUST00986,Mobile Postpaid,Active,Sabah,5G,TP Link Archer A6,Android,Bronze,2023-04-06,,30,26,30,18,2
SRV001209,CUST00667,Cloud Storage,Active,Sabah,5G,D Link DIR 842,macOS,Bronze,2021-06-27,,1000,1388,14,2,4
SRV001210,CUST00044,Cloud Compute,Active,Sabah,Fibre,ZTE ZXHN F670L,Windows,Bronze,2023-05-22,,1000,720,12,4,1
SRV001211,CUST00777,Unifi Home,Active,Northern,Fibre,ZTE ZXHN F670L,Android,Bronze,2019-07-02,,800,1094,7,8,2
SRV001212,CUST00583,Unifi Business,Provisioning,Southern,Fibre,TP Link Archer A6,Android,Bronze,2024-07-10,,500,1330,14,2,2
SRV001213,CUST01135,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,Linux,Gold,2022-12-01,,30,118,39,20,6
SRV001214,CUST00631,Mobile Postpaid,Active,East Coast,4G/LTE,Nokia G 2425G A,Android,Gold,2024-06-20,,100,74,55,7,3
SRV001215,CUST00600,Managed Security,Active,Southern,Fibre,TP Link Archer A6,Windows,Silver,2019-12-09,,100,1092,6,17,2
SRV001216,CUST00453,Cloud Compute,Active,Northern,5G,Huawei HG8145V5,Windows,Silver,2018-06-10,,1000,922,17,22,4
SRV001217,CUST00073,Unifi Home,Provisioning,Central,Fibre,Huawei HG8145V5,macOS,Gold,2021-06-21,,1000,237,13,23,2
SRV001218,CUST01127,IoT Connectivity,Provisioning,East Coast,5G,D Link DIR 842,Embedded,Silver,2024-04-26,,100,717,10,22,4
SRV001219,CUST00772,Unifi Home,Provisioning,Northern,Fibre,Nokia G 2425G A,macOS,Gold,2019-12-31,,100,1219,5,19,2
SRV001220,CUST00237,Cloud Storage,Terminated,Northern,4G/LTE,Nokia G 2425G A,Android,Bronze,2024-10-18,2025-08-09,500,877,58,4,5
SRV001221,CUST00370,IoT Connectivity,Active,Northern,Fibre,ZTE ZXHN F670L,Linux,Silver,2024-06-09,,1000,888,9,12,1
SRV001222,CUST00475,Unifi Business,Active,Central,Fibre,D Link DIR 842,Android,Silver,2020-05-04,,1000,1225,19,13,0
SRV001223,CUST00332,Cloud Compute,Terminated,Central,4G/LTE,Nokia G 2425G A,Windows,Bronze,2024-01-30,2024-06-06,100,1392,56,21,4
SRV001224,CUST00925,Unifi Business,Active,Central,Fibre,Huawei HG8145V5,Android,Gold,2023-11-13,,100,1068,6,29,1
SRV001225,CUST00354,Managed Security,Terminated,Central,Fibre,TP Link Archer A6,Windows,Silver,2021-12-27,2023-02-03,100,642,13,25,0
SRV001226,CUST00758,Cloud Compute,Active,Sabah,5G,TP Link Archer A6,Embedded,Gold,2020-12-16,,300,1327,23,24,4
SRV001227,CUST00586,Cloud Storage,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Gold,2021-12-15,,100,620,58,17,3
SRV001228,CUST00878,Mobile Postpaid,Active,Sabah,5G,Nokia G 2425G A,iOS,Bronze,2023-11-07,,100,103,15,10,1
SRV001229,CUST00974,Managed Security,Active,East Coast,5G,TP Link Archer A6,Embedded,Gold,2019-10-26,,1000,635,18,1,6
SRV001230,CUST00349,Cloud Storage,Provisioning,Northern,Fibre,TP Link Archer A6,iOS,Bronze,2024-03-17,,500,799,17,3,2
SRV001231,CUST00405,Mobile Postpaid,Suspended,Central,4G/LTE,Huawei HG8145V5,Android,Bronze,2024-06-23,,100,108,24,27,0
SRV001232,CUST01179,Cloud Storage,Active,Sabah,Fibre,TP Link Archer A6,iOS,Gold,2018-07-03,,100,853,17,29,2
SRV001233,CUST01031,Unifi Business,Active,East Coast,Fibre,Nokia G 2425G A,iOS,Gold,2023-05-23,,300,1164,7,5,1
SRV001234,CUST00386,Mobile Postpaid,Active,Central,5G,Nokia G 2425G A,iOS,Bronze,2018-07-27,,30,58,23,16,1
SRV001235,CUST00925,Cloud Compute,Active,Central,5G,Huawei HG8145V5,Linux,Silver,2023-11-04,,1000,696,23,29,4
SRV001236,CUST00688,Unifi Home,Active,East Coast,DSL,D Link DIR 842,macOS,Platinum,2022-08-02,,800,1741,117,19,5
SRV001237,CUST00310,IoT Connectivity,Active,East Coast,4G/LTE,Nokia G 2425G A,iOS,Gold,2021-06-15,,1000,1101,42,21,3
SRV001238,CUST00322,Managed Security,Active,Sarawak,5G,Nokia G 2425G A,Android,Platinum,2019-10-28,,300,928,30,14,3
SRV001239,CUST01027,Mobile Postpaid,Provisioning,Central,5G,Huawei HG8145V5,Android,Bronze,2021-03-15,,30,143,24,20,0
SRV001240,CUST00700,Mobile Postpaid,Active,Sarawak,5G,Nokia G 2425G A,Embedded,Silver,2018-12-25,,30,46,30,11,6
SRV001241,CUST00197,Unifi Home,Active,Southern,Fibre,Nokia G 2425G A,Android,Bronze,2022-01-12,,300,1301,6,28,0
SRV001242,CUST00455,Cloud Compute,Terminated,Sabah,Fibre,ZTE ZXHN F670L,Windows,Bronze,2022-04-12,,1000,1214,8,12,1
SRV001243,CUST00504,Cloud Compute,Suspended,Southern,5G,Nokia G 2425G A,Android,Bronze,2024-08-27,,1000,125,26,14,6
SRV001244,CUST00376,Mobile Postpaid,Provisioning,East Coast,4G/LTE,ZTE ZXHN F670L,Windows,Bronze,2020-01-06,,100,64,71,5,2
SRV001245,CUST01013,IoT Connectivity,Active,Northern,Fibre,Huawei HG8145V5,Windows,Silver,2018-09-24,,300,972,8,26,0
SRV001246,CUST00691,Unifi Home,Terminated,East Coast,Fibre,ZTE ZXHN F670L,macOS,Bronze,2021-09-13,2022-07-11,800,1929,20,30,2
SRV001247,CUST00037,Cloud Storage,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Bronze,2024-12-14,,1000,1415,42,6,6
SRV001248,CUST00866,Cloud Storage,Active,Northern,5G,ZTE ZXHN F670L,macOS,Bronze,2021-04-06,,100,901,27,30,6
SRV001249,CUST00336,Unifi Home,Active,Northern,Fibre,Huawei HG8145V5,Linux,Platinum,2024-09-26,,1000,1604,19,3,1
SRV001250,CUST00405,Unifi Home,Active,Central,Fibre,Huawei HG8145V5,Android,Gold,2024-07-04,,800,562,17,26,0
SRV001251,CUST00988,Unifi Home,Active,Northern,DSL,TP Link Archer A6,Linux,Bronze,2020-11-22,,800,1477,146,23,4
SRV001252,CUST01085,IoT Connectivity,Active,Sarawak,Fibre,Huawei HG8145V5,Linux,Silver,2019-06-04,,500,456,9,20,0
SRV001253,CUST00355,Cloud Compute,Active,Northern,4G/LTE,Huawei HG8145V5,Windows,Silver,2023-06-09,,500,1313,62,28,5
SRV001254,CUST00510,IoT Connectivity,Provisioning,Central,5G,D Link DIR 842,Windows,Silver,2022-07-12,,100,1136,27,13,6
SRV001255,CUST00638,Cloud Compute,Active,Northern,5G,Nokia G 2425G A,Android,Bronze,2018-11-08,,300,652,23,7,3
SRV001256,CUST00842,Mobile Postpaid,Active,East Coast,4G/LTE,TP Link Archer A6,Embedded,Silver,2020-02-17,,30,91,73,30,2
SRV001257,CUST01115,Mobile Postpaid,Active,Sarawak,4G/LTE,ZTE ZXHN F670L,Android,Gold,2021-03-26,,100,28,59,19,0
SRV001258,CUST00386,Unifi Home,Active,Central,Fibre,ZTE ZXHN F670L,iOS,Silver,2018-09-27,,1000,204,14,7,0
SRV001259,CUST00485,Unifi Home,Suspended,Sabah,Fibre,D Link DIR 842,macOS,Bronze,2018-10-03,,100,370,14,13,0
SRV001260,CUST00186,Mobile Postpaid,Terminated,Central,5G,TP Link Archer A6,iOS,Bronze,2024-12-22,2025-08-09,30,118,11,22,4
SRV001261,CUST00425,Unifi Home,Terminated,Sabah,DSL,Huawei HG8145V5,Linux,Bronze,2020-07-01,,100,976,92,10,0
SRV001262,CUST01126,Cloud Compute,Active,East Coast,Fibre,ZTE ZXHN F670L,Linux,Bronze,2022-08-27,,100,1333,14,11,1
SRV001263,CUST00513,Unifi Business,Active,Northern,Fibre,Nokia G 2425G A,Windows,Bronze,2019-10-15,,1000,1653,5,1,1
SRV001264,CUST00846,Cloud Storage,Provisioning,Northern,Fibre,TP Link Archer A6,iOS,Gold,2018-08-13,,500,1324,16,3,1
SRV001265,CUST00886,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,iOS,Silver,2022-10-12,,30,67,71,30,4
SRV001266,CUST00771,Managed Security,Terminated,Sabah,Fibre,D Link DIR 842,Linux,Silver,2022-05-18,2022-07-09,300,703,10,7,1
SRV001267,CUST00913,Managed Security,Active,Sabah,Fibre,TP Link Archer A6,macOS,Bronze,2021-02-20,,100,1120,15,7,0
SRV001268,CUST00264,Cloud Storage,Suspended,Central,4G/LTE,Nokia G 2425G A,Linux,Silver,2023-03-31,,500,434,45,4,2
SRV001269,CUST01080,Cloud Storage,Terminated,Northern,4G/LTE,Nokia G 2425G A,Embedded,Gold,2020-11-18,,100,921,72,24,4
SRV001270,CUST00511,Unifi Business,Active,Sarawak,Fibre,ZTE ZXHN F670L,Android,Bronze,2021-08-31,,500,437,10,10,2
SRV001271,CUST01026,Cloud Compute,Terminated,East Coast,5G,D Link DIR 842,Linux,Bronze,2019-01-10,2019-04-11,1000,252,25,29,6
SRV001272,CUST00541,Unifi Home,Active,East Coast,DSL,D Link DIR 842,Linux,Silver,2021-07-19,,500,1540,86,18,2
SRV001273,CUST00975,Unifi Home,Active,Northern,Fibre,ZTE ZXHN F670L,Embedded,Platinum,2022-08-04,,800,1025,7,15,0
SRV001274,CUST00793,Unifi Business,Active,Northern,DSL,ZTE ZXHN F670L,Android,Gold,2024-11-11,,300,1290,108,28,0
SRV001275,CUST01070,Unifi Business,Active,Southern,Fibre,Huawei HG8145V5,Windows,Silver,2018-10-07,,500,1917,18,9,0
SRV001276,CUST00063,Unifi Home,Active,Sarawak,Fibre,TP Link Archer A6,Windows,Gold,2023-01-03,,100,1653,19,18,0
SRV001277,CUST00596,Unifi Home,Active,Northern,DSL,Huawei HG8145V5,Windows,Silver,2019-12-29,,500,1553,88,27,0
SRV001278,CUST00520,Cloud Storage,Active,Southern,5G,D Link DIR 842,Linux,Bronze,2021-09-06,,300,359,17,27,0
SRV001279,CUST00872,Cloud Compute,Active,Central,Fibre,ZTE ZXHN F670L,Linux,Gold,2022-10-30,,1000,212,12,17,2
SRV001280,CUST00713,Unifi Home,Active,East Coast,Fibre,Huawei HG8145V5,iOS,Bronze,2022-05-07,,800,1000,15,5,0
SRV001281,CUST01015,Cloud Compute,Active,Sabah,5G,Huawei HG8145V5,iOS,Bronze,2024-07-21,,500,1288,20,1,3
SRV001282,CUST00070,Cloud Compute,Active,East Coast,5G,ZTE ZXHN F670L,Android,Silver,2022-02-09,,1000,1437,13,30,1
SRV001283,CUST00596,Cloud Storage,Provisioning,Northern,Fibre,ZTE ZXHN F670L,Embedded,Bronze,2020-02-08,,100,1408,20,18,1
SRV001284,CUST01181,Cloud Compute,Active,Northern,5G,ZTE ZXHN F670L,Android,Silver,2018-09-24,,300,128,18,4,5
SRV001285,CUST00661,Cloud Storage,Active,Northern,5G,TP Link Archer A6,Linux,Silver,2024-06-19,,300,860,30,27,5
SRV001286,CUST00961,Mobile Postpaid,Active,Northern,4G/LTE,ZTE ZXHN F670L,Android,Silver,2019-02-08,,100,59,73,12,6
SRV001287,CUST00495,Unifi Business,Provisioning,Northern,DSL,D Link DIR 842,Windows,Bronze,2020-02-08,,1000,638,140,1,0
SRV001288,CUST00237,Cloud Compute,Active,Northern,4G/LTE,Nokia G 2425G A,Embedded,Bronze,2025-01-06,,100,1370,42,6,4
SRV001289,CUST00044,Cloud Storage,Provisioning,Sabah,4G/LTE,TP Link Archer A6,Android,Gold,2023-07-15,,300,1128,24,17,2
SRV001290,CUST00916,Mobile Postpaid,Active,Northern,5G,D Link DIR 842,iOS,Silver,2019-11-19,,30,93,12,14,5
SRV001291,CUST00195,Unifi Home,Active,East Coast,DSL,ZTE ZXHN F670L,Embedded,Silver,2018-11-11,,800,563,142,17,5
SRV001292,CUST00054,IoT Connectivity,Terminated,East Coast,4G/LTE,ZTE ZXHN F670L,Linux,Gold,2018-03-24,,100,407,62,27,0
SRV001293,CUST00943,Cloud Compute,Active,East Coast,4G/LTE,Huawei HG8145V5,iOS,Bronze,2020-12-30,,300,774,44,16,3
SRV001294,CUST00281,Cloud Storage,Active,Central,4G/LTE,Huawei HG8145V5,macOS,Gold,2019-05-05,,100,969,31,23,3
SRV001295,CUST00238,Cloud Compute,Active,Northern,5G,Huawei HG8145V5,Linux,Silver,2023-03-22,,300,394,16,11,5
SRV001296,CUST01008,Mobile Postpaid,Provisioning,East Coast,4G/LTE,Huawei HG8145V5,Android,Silver,2018-10-24,,30,23,58,9,1
SRV001297,CUST00072,Cloud Storage,Active,Central,5G,TP Link Archer A6,Android,Bronze,2022-02-18,,1000,234,29,23,4
SRV001298,CUST00589,Cloud Compute,Active,Northern,4G/LTE,TP Link Archer A6,macOS,Silver,2024-10-09,,300,1412,71,30,0
SRV001299,CUST01177,Cloud Compute,Active,Southern,4G/LTE,Nokia G 2425G A,Linux,Bronze,2019-11-18,,300,909,38,22,6
SRV001300,CUST00374,Cloud Storage,Active,East Coast,4G/LTE,TP Link Archer A6,Linux,Bronze,2020-11-06,,100,964,63,26,0
SRV001301,CUST00262,IoT Connectivity,Active,Central,Fibre,TP Link Archer A6,Android,Silver,2020-07-21,,100,590,11,2,0
SRV001302,CUST00061,Managed Security,Active,Sabah,5G,ZTE ZXHN F670L,iOS,Gold,2020-10-05,,500,1175,19,23,5
SRV001303,CUST00213,Mobile Postpaid,Active,Southern,5G,Huawei HG8145V5,iOS,Gold,2024-08-14,,100,83,26,25,2
SRV001304,CUST00972,Unifi Home,Terminated,Sarawak,DSL,Nokia G 2425G A,Windows,Bronze,2024-08-28,2025-07-08,800,224,147,12,4
SRV001305,CUST00901,Mobile Postpaid,Active,Central,5G,ZTE ZXHN F670L,iOS,Gold,2020-01-05,,100,67,14,13,5
SRV001306,CUST00111,Unifi Home,Active,Northern,DSL,Huawei HG8145V5,Linux,Bronze,2023-09-02,,1000,674,89,30,3
SRV001307,CUST01113,Cloud Compute,Active,East Coast,4G/LTE,Nokia G 2425G A,macOS,Silver,2020-06-16,,100,504,48,21,2
SRV001308,CUST00897,Mobile Postpaid,Active,East Coast,5G,Huawei HG8145V5,iOS,Bronze,2021-06-20,,100,88,22,6,2
SRV001309,CUST00751,Cloud Storage,Active,Sabah,5G,D Link DIR 842,Android,Bronze,2024-04-25,,500,759,30,17,4
SRV001310,CUST00267,Mobile Postpaid,Terminated,East Coast,5G,ZTE ZXHN F670L,macOS,Bronze,2023-08-19,,30,79,26,11,0
SRV001311,CUST00280,IoT Connectivity,Active,Sabah,5G,Nokia G 2425G A,macOS,Gold,2019-11-17,,1000,825,17,15,0
SRV001312,CUST00761,Managed Security,Provisioning,East Coast,Fibre,TP Link Archer A6,iOS,Silver,2023-07-22,,1000,133,17,14,1
SRV001313,CUST01011,Unifi Home,Active,Northern,Fibre,D Link DIR 842,iOS,Silver,2022-06-04,,100,404,7,23,1
SRV001314,CUST00192,Unifi Home,Terminated,Northern,Fibre,TP Link Archer A6,Embedded,Bronze,2023-03-13,,800,620,8,27,0
SRV001315,CUST00524,Unifi Business,Active,Northern,Fibre,ZTE ZXHN F670L,Linux,Bronze,2020-02-29,,800,1371,11,1,1
SRV001316,CUST00200,IoT Connectivity,Active,Central,Fibre,ZTE ZXHN F670L,Windows,Platinum,2024-10-27,,300,192,20,5,0
SRV001317,CUST00802,Mobile Postpaid,Suspended,Sabah,4G/LTE,TP Link Archer A6,iOS,Bronze,2022-04-25,,100,82,29,12,6
SRV001318,CUST00658,Unifi Home,Provisioning,Central,DSL,Huawei HG8145V5,macOS,Silver,2018-05-24,,500,1667,108,13,6
SRV001319,CUST00904,Unifi Home,Active,Sabah,DSL,Huawei HG8145V5,Embedded,Silver,2024-12-16,,500,1176,150,27,5
SRV001320,CUST00047,Mobile Postpaid,Active,Southern,4G/LTE,ZTE ZXHN F670L,macOS,Bronze,2019-01-24,,100,87,37,11,3
SRV001321,CUST00669,Cloud Storage,Terminated,Northern,4G/LTE,Nokia G 2425G A,Android,Gold,2022-08-20,,500,479,22,11,2
SRV001322,CUST00114,Cloud Compute,Terminated,Central,5G,TP Link Archer A6,Linux,Bronze,2023-12-17,,300,199,13,24,3
SRV001323,CUST01021,Cloud Storage,Active,Sarawak,4G/LTE,Huawei HG8145V5,Android,Platinum,2019-06-22,,100,558,76,9,6
SRV001324,CUST00161,Cloud Compute,Suspended,Sabah,5G,Nokia G 2425G A,Android,Bronze,2020-02-08,,100,621,18,14,2
SRV001325,CUST00634,IoT Connectivity,Active,Sarawak,Fibre,ZTE ZXHN F670L,Android,Gold,2024-01-25,,100,699,18,9,1
SRV001326,CUST00516,IoT Connectivity,Active,Central,4G/LTE,Huawei HG8145V5,Windows,Gold,2024-09-13,,1000,818,30,12,3
SRV001327,CUST00039,Cloud Compute,Terminated,Sarawak,4G/LTE,Nokia G 2425G A,macOS,Bronze,2020-10-15,,1000,375,40,15,3
SRV001328,CUST00124,Unifi Business,Terminated,Sabah,Fibre,D Link DIR 842,macOS,Silver,2020-09-29,,1000,429,10,22,0
SRV001329,CUST00787,Cloud Compute,Active,Northern,4G/LTE,TP Link Archer A6,Android,Silver,2024-11-03,,500,1259,41,20,0
SRV001330,CUST00632,Mobile Postpaid,Active,Northern,5G,D Link DIR 842,Android,Silver,2019-08-15,,30,130,18,16,6
SRV001331,CUST00992,Managed Security,Suspended,Northern,Fibre,ZTE ZXHN F670L,Embedded,Platinum,2023-12-10,,300,606,8,19,1
SRV001332,CUST00824,Cloud Storage,Active,Central,5G,TP Link Archer A6,Linux,Bronze,2019-06-06,,500,699,18,13,4
SRV001333,CUST00859,Cloud Compute,Active,Northern,4G/LTE,Nokia G 2425G A,macOS,Gold,2022-07-29,,500,1499,39,3,5
SRV001334,CUST01111,Mobile Postpaid,Active,Southern,5G,ZTE ZXHN F670L,iOS,Gold,2018-12-26,,30,89,18,25,3
SRV001335,CUST00322,IoT Connectivity,Active,Sarawak,4G/LTE,TP Link Archer A6,macOS,Bronze,2019-10-20,,500,1185,78,30,4
SRV001336,CUST00627,Unifi Business,Suspended,Central,Fibre,TP Link Archer A6,Linux,Silver,2024-11-17,2025-03-11,800,680,9,21,2
SRV001337,CUST00593,Cloud Storage,Active,Sabah,4G/LTE,D Link DIR 842,iOS,Bronze,2019-12-13,,1000,956,71,9,6
SRV001338,CUST01172,Managed Security,Terminated,Sarawak,5G,Nokia G 2425G A,Android,Silver,2019-06-15,2022-06-02,300,818,13,19,0
SRV001339,CUST01102,Cloud Storage,Active,Northern,Fibre,Nokia G 2425G A,macOS,Bronze,2023-05-20,,1000,1037,18,14,2
SRV001340,CUST00820,Unifi Business,Provisioning,East Coast,Fibre,ZTE ZXHN F670L,macOS,Silver,2019-01-24,,300,979,13,5,1
SRV001341,CUST01182,IoT Connectivity,Active,Central,5G,D Link DIR 842,macOS,Silver,2023-12-25,,500,961,24,11,4
SRV001342,CUST00240,Unifi Business,Active,East Coast,DSL,D Link DIR 842,Embedded,Gold,2022-03-11,,800,1193,85,22,2
SRV001343,CUST00569,Cloud Storage,Active,East Coast,5G,ZTE ZXHN F670L,Windows,Bronze,2024-12-01,,1000,213,14,12,5
SRV001344,CUST00038,Unifi Home,Active,Southern,DSL,TP Link Archer A6,macOS,Bronze,2021-04-30,,1000,1617,148,11,3
SRV001345,CUST00664,Cloud Compute,Active,Southern,4G/LTE,Huawei HG8145V5,Linux,Silver,2024-08-11,,500,831,41,24,2
SRV001346,CUST00970,Cloud Storage,Terminated,Sarawak,4G/LTE,D Link DIR 842,iOS,Bronze,2018-02-23,,500,476,20,23,2
SRV001347,CUST00055,Cloud Compute,Terminated,Central,Fibre,D Link DIR 842,iOS,Bronze,2021-06-27,2022-05-02,300,1072,17,19,1
SRV001348,CUST01040,Cloud Storage,Active,Sabah,4G/LTE,Nokia G 2425G A,macOS,Platinum,2021-04-22,,1000,925,21,8,3
SRV001349,CUST00868,Unifi Home,Provisioning,Sabah,Fibre,D Link DIR 842,Linux,Silver,2019-12-31,,500,1307,10,21,2
SRV001350,CUST00585,Cloud Compute,Provisioning,Central,Fibre,ZTE ZXHN F670L,Linux,Gold,2022-08-03,,100,985,16,8,1
SRV001351,CUST01016,Cloud Storage,Provisioning,Central,5G,Huawei HG8145V5,Windows,Bronze,2024-10-05,,500,1255,12,19,0
SRV001352,CUST00798,Cloud Compute,Terminated,Sarawak,5G,Nokia G 2425G A,Windows,Bronze,2018-07-23,,300,802,29,6,2
SRV001353,CUST00074,Unifi Home,Active,Southern,Fibre,D Link DIR 842,macOS,Bronze,2020-06-20,,800,1479,9,7,0
SRV001354,CUST00980,Unifi Home,Active,East Coast,Fibre,Huawei HG8145V5,Embedded,Bronze,2020-01-26,,100,489,11,25,1
SRV001355,CUST00614,Mobile Postpaid,Active,East Coast,4G/LTE,Nokia G 2425G A,Embedded,Bronze,2019-08-15,,100,45,55,1,0
SRV001356,CUST00777,Cloud Compute,Terminated,Northern,4G/LTE,ZTE ZXHN F670L,Android,Silver,2019-06-08,,500,961,77,9,0
SRV001357,CUST00507,Unifi Home,Terminated,Southern,Fibre,Nokia G 2425G A,Linux,Platinum,2020-03-06,,800,931,16,4,0
SRV001358,CUST00298,Unifi Home,Suspended,East Coast,DSL,Nokia G 2425G A,Embedded,Platinum,2025-02-05,,800,1085,135,21,4
SRV001359,CUST00520,Mobile Postpaid,Active,Southern,4G/LTE,Huawei HG8145V5,macOS,Silver,2021-08-31,,100,93,76,6,4
SRV001360,CUST01026,Cloud Compute,Active,East Coast,5G,D Link DIR 842,iOS,Bronze,2018-12-25,,500,209,17,1,6
SRV001361,CUST00368,Cloud Storage,Active,Central,Fibre,ZTE ZXHN F670L,Linux,Silver,2024-02-19,,1000,424,16,2,1
SRV001362,CUST00722,Cloud Compute,Active,Northern,5G,Nokia G 2425G A,macOS,Silver,2019-01-25,,500,1483,26,8,5
